#name,median,lower_error,upper_error,label,unit
#Fitted parameters,,,
b_rr,0.07691785106382013,0.00033854288247163467,0.0003458289201585113,$R_b / R_\star$,
b_rsuma,0.026585367239993444,2.0543571695272322e-05,1.0672338494076283e-05,$(R_\star + R_b) / a_b$,
b_cosi,0.02,0.0,0.0,$\cos{i_b}$,
b_epoch,2459565.8841858166,0.00027261022478342056,0.00026800017803907394,$T_{0;b}$,BJD
b_period,40.75014565007673,2.3751741373700952e-05,2.34540583363696e-05,$P_b$,d
c_rr,0.016846050695199326,0.0007076106033254807,0.0007729612755466748,$R_c / R_\star$,
c_rsuma,0.07033861749187827,0.004837583839844076,0.005076743581837878,$(R_\star + R_c) / a_c$,
c_cosi,0.059643335435329486,0.006553867996532327,0.0068904597828503555,$\cos{i_c}$,
c_epoch,2459534.74812054,0.0016205604188144207,0.001616225577890873,$T_{0;c}$,BJD
c_period,10.98372601390976,3.33300760608779e-05,3.3052011215062294e-05,$P_b$,d
d_rr,0.01967688033796921,0.0022622758244719987,0.002148128621805079,$R_d / R_\star$,
d_rsuma,0.014569000135305049,0.0012491077457767088,0.0013120547622968524,$(R_\star + R_d) / a_d$,
d_cosi,0.01,0.0,0.0,$\cos{i_d}$,
d_epoch,2459684.3092885986,0.008440993260592222,0.008687485009431839,$T_{0;d}$,BJD
d_period,123.05917242122419,0.00124114470082759,0.001215744413457287,$P_b$,d
host_ldc_q1_tess,0.12266311698541102,0.017075392553947605,0.017308195151995498,$q_{1; \mathrm{tess}}$,
host_ldc_q2_tess,0.27907272394422183,0.05893562807672653,0.05965330417643383,$q_{2; \mathrm{tess}}$,
ln_err_flux_tess,-7.10000991938072,0.009841890205399828,0.00994569640462828,$\log{\sigma_\mathrm{tess}}$,rel. flux
baseline_gp_offset_flux_tess,0.0004743464483531329,0.00014315593973343588,0.00014335553468729223,$\mathrm{gp ln sigma (tess)}$,
baseline_gp_matern32_lnsigma_flux_tess,-7.380457523374208,0.1336680994787045,0.15344320819905732,$\mathrm{gp ln sigma (tess)}$,
baseline_gp_matern32_lnrho_flux_tess,-0.8276848504579764,0.12178634437787872,0.19100009918286553,$\mathrm{gp ln rho (tess)}$,
b_ttv_transit_1,0.0021395056456913197,0.001128186076685564,0.0011294556789582383,TTV$_\mathrm{b;1}$,d
b_ttv_transit_2,0.0016420008065084896,0.001070291932900494,0.0010779296487078843,TTV$_\mathrm{b;2}$,d
b_ttv_transit_3,0.0008354571556223045,0.0010245718381002161,0.0010285554271022707,TTV$_\mathrm{b;3}$,d
b_ttv_transit_4,-0.00015895048052153027,0.001466923631103248,0.0014398315604598894,TTV$_\mathrm{b;4}$,d
b_ttv_transit_5,-0.0008767820026340939,0.0009858608608631358,0.000986891067943682,TTV$_\mathrm{b;5}$,d
b_ttv_transit_6,0.0004922551248234264,0.0008996289338526059,0.000918790176405726,TTV$_\mathrm{b;6}$,d
b_ttv_transit_7,-0.0016285441589201782,0.0009211278767902757,0.0008933898408161473,TTV$_\mathrm{b;7}$,d
b_ttv_transit_8,-0.0016255263727255054,0.0008847037978252231,0.0009009893675154534,TTV$_\mathrm{b;8}$,d
b_ttv_transit_9,-0.0003929143325536108,0.000838280075474547,0.0008060801716475324,TTV$_\mathrm{b;9}$,d
b_ttv_transit_10,-0.0008728936075613619,0.0009543576220665817,0.0009438928362045657,TTV$_\mathrm{b;10}$,d
b_ttv_transit_11,-0.0021012044607471164,0.0008619494938190029,0.0008826849453868191,TTV$_\mathrm{b;11}$,d
b_ttv_transit_12,0.0028986286571964504,0.0008586596194207902,0.0008707287114505008,TTV$_\mathrm{b;12}$,d
b_ttv_transit_13,0.0012549144154718472,0.0008843339184343157,0.0008664941627955225,TTV$_\mathrm{b;13}$,d
b_ttv_transit_14,0.0014783761791029582,0.001103374777940383,0.001137430415742463,TTV$_\mathrm{b;14}$,d
