planet,epoch,tc,tc_unc,sector
0,0,2458519.669140234,0.014477411131611764,8
0,1,2458525.46810233,0.01349231219594785,8
0,131,2459278.6351310383,0.012902928776530482,35
0,301,2460263.5302930763,0.01460466425029906,72
0,302,2460269.3218135075,0.014120549868241412,72
0,304,2460280.918808554,0.02065803551676617,72
1,2,2458527.583839517,0.015423799836129487,8
1,4,2458535.9319482893,0.020809762028635007,8
